up,N
!,N
[unused0],N
.,N
.,N
.,N
[unused0],N
 , 
i,AS
[unused0],N
should,N
[unused0],N
have,N
[unused0],N
known,N
[unused0],N
haley,N
[unused0],N
wouldn't,N
[unused0],N
have,N
[unused0],N
done,N
[unused0],N
such,N
[unused0],N
a,N
[unused0],N
thing,AE
.,N
[unused0],N
 , 
and,AS
[unused0],N
i'm,N
[unused0],N
pretty,N
[unused0],N
sure,N
[unused0],N
that,N
[unused0],N
if,N
[unused0],N
i,CS
[unused0],N
had,N
[unused0],N
children,AE
",",N
[unused0],N
i'd,N
[unused0],N
want,N
[unused0],N
a,N
[unused0],N
gun,N
[unused0],N
even,N
[unused0],N
more,N
",",N
[unused0],N
not,N
[unused0],N
less,CE
.,N
[unused0],N
 , 
nadler,N
[unused0],N
wants,N
[unused0],N
mueller,N
[unused0],N
to,N
[unused0],N
testify,N
[unused0],N
as,N
[unused0],N
soon,N
[unused0],N
as,N
[unused0],N
possible,N
",",N
[unused0],N
with,N
[unused0],N
democrats,N
[unused0],N
ready,N
[unused0],N
to,N
[unused0],N
press,N
[unused0],N
him,N
[unused0],N
on,N
[unused0],N
whether,CS
[unused0],N
he,N
[unused0],N
thought,N
[unused0],N
trump,N
[unused0],N
could,N
[unused0],N
or,N
[unused0],N
should,N
[unused0],N
be,N
[unused0],N
charged,N
[unused0],N
with,N
[unused0],N
obstruction,CE
[unused0],N
if,AS
[unused0],N
he,N
[unused0],N
were,N
[unused0],N
not,N
[unused0],N
the,N
[unused0],N
president,AE
.,N
[unused0],N
 , 
"""",N
if,AS
[unused0],N
we,N
[unused0],N
weren't,N
[unused0],N
in,N
[unused0],N
an,N
[unused0],N
election,N
[unused0],N
year,AE
",",N
[unused0],N
bipartisan,CS
[unused0],N
spirit,N
[unused0],N
might,N
[unused0],N
have,N
[unused0],N
been,N
[unused0],N
a,N
[unused0],N
bit,N
[unused0],N
higher,CE
",",N
[unused0],N
so,N
[unused0],N
the,N
[unused0],N
focus,N
[unused0],N
will,N
[unused0],N
be,N
[unused0],N
not,N
[unused0],N
only,N
[unused0],N
on,N
[unused0],N
what,N
[unused0],N
kind,N
[unused0],N
of,N
[unused0],N
package,N
[unused0],N
treasury,N
[unused0],N
comes,N
[unused0],N
out,N
[unused0],N
with,N
[unused0],N
but,N
[unused0],N
on,N
[unused0],N
the,N
[unused0],N
response,N
[unused0],N
of,N
[unused0],N
congress,N
[unused0],N
and,N
[unused0],N
the,N
[unused0],N
terms,N
[unused0],N
on,N
[unused0],N
which,N
[unused0],N
it,N
[unused0],N
will,N
[unused0],N
pass,N
[unused0],N
it,N
",",N
"""",N
[unused0],N
he,N
[unused0],N
said,N
.,N
[unused0],N
 , 
moreover,N
",",N
[unused0],N
eps,CS
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
been,N
[unused0],N
up,N
[unused0],N
18,N
[unused0],N
in,N
[unused0],N
the,N
[unused0],N
first,N
[unused0],N
half,CE
[unused0],N
had,AS
[unused0],N
it,N
[unused0],N
not,N
[unused0],N
been,N
[unused0],N
for,N
[unused0],N
the,N
[unused0],N
negative,N
[unused0],N
impact,N
[unused0],N
from,N
[unused0],N
the,N
[unused0],N
stronger,N
[unused0],N
u,N
.,N
s,AE
.,N
[unused0],N
 , 
so,N
[unused0],N
you,N
[unused0],N
see,N
[unused0],N
if,AS
[unused0],N
lavoy,N
[unused0],N
finicum,N
[unused0],N
had,N
[unused0],N
not,N
[unused0],N
been,N
[unused0],N
white,AE
",",N
[unused0],N
we,CS
[unused0],N
could,N
[unused0],N
have,N
[unused0],N
counted,N
[unused0],N
on,N
[unused0],N
someone,N
[unused0],N
like,N
[unused0],N
giuliani,N
[unused0],N
coming,N
[unused0],N
out,N
[unused0],N
to,N
[unused0],N
explain,N
[unused0],N
that,N
[unused0],N
his,N
[unused0],N
death,N
[unused0],N
at,N
[unused0],N
the,N
[unused0],N
hands,N
[unused0],N
of,N
[unused0],N
police,N
",",N
[unused0],N
even,N
[unused0],N
though,N
[unused0],N
he,N
[unused0],N
was,N
[unused0],N
armed,N
",",N
[unused0],N
was,N
[unused0],N
all,N
[unused0],N
his,N
[unused0],N
own,N
[unused0],N
fault,N
[unused0],N
because,N
[unused0],N
he,N
[unused0],N
of,N
[unused0],N
his,N
[unused0],N
own,N
[unused0],N
history,N
[unused0],N
of,N
[unused0],N
repeatedly,N
[unused0],N
predicting,N
[unused0],N
his,N
[unused0],N
own,N
[unused0],N
death,N
[unused0],N
at,N
[unused0],N
the,N
[unused0],N
hands,N
[unused0],N
of,N
[unused0],N
the,N
[unused0],N
feds,CE
.,N
[unused0],N
 , 
mrs,N
.,N
[unused0],N
clinton,N
",",N
[unused0],N
of,N
[unused0],N
course,N
",",N
[unused0],N
lost,N
",",N
[unused0],N
and,N
[unused0],N
many,N
[unused0],N
wonder,N
[unused0],N
if,AS
[unused0],N
on,N
[unused0],N
the,N
[unused0],N
other,N
[unused0],N
hand,AE
",",N
[unused0],N
mr,CS
.,N
[unused0],N
biden,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
been,N
[unused0],N
the,N
[unused0],N
stronger,N
[unused0],N
candidate,N
[unused0],N
after,N
[unused0],N
all,CE
.,N
[unused0],N
 , 
if,AS
[unused0],N
they,N
[unused0],N
had,N
[unused0],N
cut,N
[unused0],N
more,AE
[unused0],N
it,CS
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
frightened,N
[unused0],N
markets,CE
[unused0],N
(,N
saying,N
),N
[unused0],N
that,N
[unused0],N
they,N
[unused0],N
knew,N
[unused0],N
more,N
[unused0],N
than,N
[unused0],N
they,N
[unused0],N
were,N
[unused0],N
letting,N
[unused0],N
on,N
.,N
[unused0],N
 , 
speaking,N
[unused0],N
of,N
[unused0],N
instances,N
[unused0],N
of,N
[unused0],N
fraud,N
[unused0],N
by,N
[unused0],N
halliburton,N
[unused0],N
and,N
[unused0],N
other,N
[unused0],N
companies,N
[unused0],N
during,N
[unused0],N
the,N
[unused0],N
early,N
[unused0],N
days,N
[unused0],N
of,N
[unused0],N
the,N
[unused0],N
iraqi,N
[unused0],N
reconstruction,N
",",N
[unused0],N
franken,N
[unused0],N
said,N
:,N
[unused0],N
"""",N
if,AS
[unused0],N
harry,N
[unused0],N
truman,N
[unused0],N
had,N
[unused0],N
been,N
[unused0],N
chairing,N
[unused0],N
the,N
[unused0],N
permanent,N
[unused0],N
subcommittee,N
[unused0],N
on,N
[unused0],N
investigations,N
[unused0],N
in,AE
[unused0],N
2003,N
",",N
[unused0],N
this,CS
[unused0],N
would,N
[unused0],N
not,N
[unused0],N
have,N
[unused0],N
happened,CE
[unused0],N
?,N
?,N
"""",N
[unused0],N
 , 
there,N
[unused0],N
simply,N
[unused0],N
isn't,N
[unused0],N
any,N
[unused0],N
reason,N
[unused0],N
to,N
[unused0],N
believe,N
[unused0],N
that,N
[unused0],N
more,N
[unused0],N
aggressive,N
[unused0],N
legislative,N
[unused0],N
arm,N
-,N
twisting,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
generated,N
[unused0],N
more,N
[unused0],N
success,N
[unused0],N
for,N
[unused0],N
mr,N
[unused0],N
obama,N
;,N
[unused0],N
it,N
[unused0],N
seems,N
[unused0],N
entirely,N
[unused0],N
possible,N
[unused0],N
that,N
[unused0],N
if,AS
[unused0],N
he,CS
[unused0],N
had,N
[unused0],N
aggressively,N
[unused0],N
tried,N
[unused0],N
to,N
[unused0],N
dictate,N
[unused0],N
the,N
[unused0],N
terms,N
[unused0],N
of,N
[unused0],N
health,N
-,N
care,N
[unused0],N
reform,N
[unused0],N
legislation,N
[unused0],N
rather,N
[unused0],N
than,N
[unused0],N
allowing,N
[unused0],N
various,N
[unused0],N
senators,N
[unused0],N
to,N
[unused0],N
rewrite,N
[unused0],N
(,N
and,N
[unused0],N
weaken,N
),N
[unused0],N
the,N
[unused0],N
bill,AE
",",N
[unused0],N
he,N
[unused0],N
might,N
[unused0],N
have,N
[unused0],N
lost,N
[unused0],N
even,N
[unused0],N
that,N
[unused0],N
signature,N
[unused0],N
achievement,CE
.,N
[unused0],N
 , 
but,N
[unused0],N
he,N
[unused0],N
actually,N
[unused0],N
announced,N
[unused0],N
today,N
[unused0],N
-,N
[unused0],N
i,AS
[unused0],N
wish,N
[unused0],N
you,N
[unused0],N
were,N
[unused0],N
here,AE
",",N
[unused0],N
because,CS
[unused0],N
it,N
[unused0],N
was,N
[unused0],N
sort,N
[unused0],N
of,N
[unused0],N
a,N
[unused0],N
great,N
[unused0],N
thing,N
[unused0],N
to,N
[unused0],N
watch,CE
.,N
[unused0],N
 , 
that's,N
[unused0],N
because,N
[unused0],N
a,N
[unused0],N
driving,N
[unused0],N
factor,N
[unused0],N
was,N
[unused0],N
that,N
[unused0],N
it,CS
[unused0],N
provided,N
[unused0],N
pioneer,N
[unused0],N
with,N
[unused0],N
the,N
[unused0],N
cash,N
[unused0],N
it,N
[unused0],N
needed,N
[unused0],N
to,N
[unused0],N
continue,N
[unused0],N
drilling,N
[unused0],N
wells,N
[unused0],N
during,N
[unused0],N
the,N
[unused0],N
downturn,N
",",N
[unused0],N
suggesting,N
[unused0],N
it,N
[unused0],N
might,N
[unused0],N
not,N
[unused0],N
have,N
[unused0],N
parted,N
[unused0],N
with,N
[unused0],N
the,N
[unused0],N
assets,CE
[unused0],N
if,AS
[unused0],N
it,N
[unused0],N
didn't,N
[unused0],N
need,N
[unused0],N
the,N
[unused0],N
capital,AE
.,N
[unused0],N
 , 
had,AS
[unused0],N
they,CS
[unused0],N
won,N
[unused0],N
three,N
[unused0],N
of,N
[unused0],N
those,N
[unused0],N
races,AE
",",N
[unused0],N
they,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
gained,N
[unused0],N
control,N
[unused0],N
of,N
[unused0],N
the,N
[unused0],N
senate,CE
",",N
[unused0],N
which,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
allowed,N
[unused0],N
them,N
[unused0],N
to,N
[unused0],N
stymie,N
[unused0],N
any,N
[unused0],N
new,N
[unused0],N
republican,N
[unused0],N
initiatives,N
[unused0],N
they,N
[unused0],N
disliked,N
.,N
[unused0],N
 , 
nor,N
[unused0],N
would,CS
[unused0],N
the,N
[unused0],N
rule,N
[unused0],N
have,N
[unused0],N
required,N
[unused0],N
a,N
[unused0],N
document,CE
[unused0],N
if,AS
[unused0],N
some,N
[unused0],N
third,N
[unused0],N
party,N
",",N
[unused0],N
like,N
[unused0],N
one,N
[unused0],N
of,N
[unused0],N
mr,N
.,N
[unused0],N
trump's,N
[unused0],N
wealthy,N
[unused0],N
associates,N
",",N
[unused0],N
had,N
[unused0],N
reimbursed,N
[unused0],N
mr,N
.,N
[unused0],N
cohen,AE
.,N
.,N
[unused0],N
 , 
it's,N
[unused0],N
impossible,N
[unused0],N
to,N
[unused0],N
know,N
[unused0],N
how,N
[unused0],N
many,CS
[unused0],N
of,N
[unused0],N
the,N
[unused0],N
injuries,N
[unused0],N
could,N
[unused0],N
have,N
[unused0],N
been,N
[unused0],N
avoided,CE
[unused0],N
if,AS
[unused0],N
pedestrians,N
[unused0],N
weren't,N
[unused0],N
using,N
[unused0],N
their,N
[unused0],N
cellphones,AE
.,N
[unused0],N
 , 
first,N
[unused0],N
of,N
[unused0],N
all,N
",",N
[unused0],N
i,CS
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
not,N
[unused0],N
gone,N
[unused0],N
to,N
[unused0],N
get,N
[unused0],N
a,N
[unused0],N
checkup,CE
[unused0],N
if,AS
[unused0],N
i,N
[unused0],N
hadn't,N
[unused0],N
had,N
[unused0],N
health,N
[unused0],N
insurance,AE
.,N
[unused0],N
 , 
yet,N
[unused0],N
surely,N
[unused0],N
we,AS
[unused0],N
could,N
[unused0],N
have,N
[unused0],N
used,N
[unused0],N
more,N
[unused0],N
diplomacy,AE
[unused0],N
and,CS
[unused0],N
saved,N
[unused0],N
some,N
[unused0],N
of,N
[unused0],N
that,N
[unused0],N
5,N
.,N
5,N
[unused0],N
trillion,N
[unused0],N
for,N
[unused0],N
programs,N
[unused0],N
which,N
[unused0],N
we,N
[unused0],N
really,N
[unused0],N
need,N
[unused0],N
and,N
[unused0],N
would,N
[unused0],N
definitely,N
[unused0],N
use,N
[unused0],N
here,N
[unused0],N
at,N
[unused0],N
home,CE
.,N
[unused0],N
 , 
as,N
[unused0],N
ben,N
[unused0],N
franklin,N
[unused0],N
said,N
:,N
[unused0],N
"""",N
we,N
[unused0],N
must,N
[unused0],N
hang,N
[unused0],N
together,N
[unused0],N
or,N
[unused0],N
assuredly,N
[unused0],N
we,N
[unused0],N
shall,N
[unused0],N
all,N
[unused0],N
hang,N
[unused0],N
separately,N
.,N
"""",N
[unused0],N
had,AS
[unused0],N
things,N
[unused0],N
gone,N
[unused0],N
even,N
[unused0],N
a,N
[unused0],N
bit,N
[unused0],N
differently,AE
",",N
[unused0],N
today,CS
[unused0],N
we,N
[unused0],N
might,N
[unused0],N
be,N
[unused0],N
speaking,N
[unused0],N
with,N
[unused0],N
british,N
[unused0],N
accents,N
[unused0],N
and,N
[unused0],N
reading,N
[unused0],N
about,N
[unused0],N
the,N
[unused0],N
"""",N
failed,N
[unused0],N
colonial,N
[unused0],N
rebellion,N
"""",N
[unused0],N
in,N
[unused0],N
history,N
[unused0],N
books,CE
.,N
[unused0],N
 , 
it,CS
[unused0],N
would,N
[unused0],N
be,N
[unused0],N
one,N
[unused0],N
thing,CE
[unused0],N
if,AS
[unused0],N
sanders,N
[unused0],N
had,N
[unused0],N
publicly,N
[unused0],N
recanted,N
[unused0],N
these,N
[unused0],N
positions,AE
",",N
[unused0],N
as,N
[unused0],N
many,N
[unused0],N
people,N
[unused0],N
on,N
[unused0],N
the,N
[unused0],N
left,N
[unused0],N
did,N
[unused0],N
when,N
[unused0],N
they,N
[unused0],N
finally,N
[unused0],N
figured,N
[unused0],N
out,N
[unused0],N
what,N
[unused0],N
the,N
[unused0],N
soviet,N
[unused0],N
union,N
[unused0],N
was,N
[unused0],N
all,N
[unused0],N
about,N
.,N
[unused0],N
 , 
"""",N
if,AS
[unused0],N
all,N
[unused0],N
the,N
[unused0],N
information,N
[unused0],N
about,N
[unused0],N
these,N
[unused0],N
investments,CE
[unused0],N
was,N
[unused0],N
properly,N
[unused0],N
disclosed,AE
",",N
[unused0],N
our,CS
[unused0],N
client,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
made,N
[unused0],N
different,N
[unused0],N
decisions,N
.,N
.,N
.,N
and,N
",",N
[unused0],N
specifically,N
",",N
[unused0],N
not,N
[unused0],N
bought,N
[unused0],N
these,N
[unused0],N
investments,N
",",N
"""",N
[unused0],N
said,N
[unused0],N
dale,N
[unused0],N
ledbetter,N
",",N
[unused0],N
a,N
[unused0],N
florida,N
[unused0],N
attorney,N
[unused0],N
suing,N
[unused0],N
credit,N
[unused0],N
suisse,N
[unused0],N
group,N
[unused0],N
(,N
[unused0],N
csgn,N
.,N
vx,N
[unused0],N
),N
[unused0],N
on,N
[unused0],N
behalf,N
[unused0],N
of,N
[unused0],N
an,N
[unused0],N
insurer,N
[unused0],N
that,N
[unused0],N
lost,N
[unused0],N
money,N
[unused0],N
on,N
[unused0],N
mortgage,N
[unused0],N
bond,N
[unused0],N
investments,N
.,N
[unused0],N
 , 
investors',N
[unused0],N
relief,N
[unused0],N
was,N
[unused0],N
justified,N
:,N
[unused0],N
a,AS
[unused0],N
deal,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
strained,N
[unused0],N
reckitt's,N
[unused0],N
balance,N
[unused0],N
sheet,AE
[unused0],N
and,N
[unused0],N
sucked,CS
[unused0],N
up,N
[unused0],N
capital,N
[unused0],N
that,N
[unused0],N
gsk,N
[unused0],N
could,N
[unused0],N
better,N
[unused0],N
use,N
[unused0],N
for,N
[unused0],N
its,N
[unused0],N
research,N
[unused0],N
and,N
[unused0],N
dividend,CE
.,N
[unused0],N
 , 
if,AS
[unused0],N
women,CS
[unused0],N
throughout,N
[unused0],N
history,N
[unused0],N
were,N
[unused0],N
having,N
[unused0],N
orgasms,N
[unused0],N
almost,N
[unused0],N
every,N
[unused0],N
time,N
[unused0],N
they,N
[unused0],N
had,N
[unused0],N
sex,N
[unused0],N
with,N
[unused0],N
men,AE
",",N
[unused0],N
women,N
[unused0],N
would,N
[unused0],N
be,N
[unused0],N
just,N
[unused0],N
as,N
[unused0],N
sexual,N
[unused0],N
as,N
[unused0],N
men,N
.,N
[unused0],N
 , 
"""",N
if,AS
[unused0],N
the,N
[unused0],N
defendant,N
[unused0],N
acted,N
[unused0],N
with,N
[unused0],N
reasonable,N
[unused0],N
care,N
[unused0],N
and,N
[unused0],N
skill,N
[unused0],N
and,N
or,N
[unused0],N
conducted,N
[unused0],N
reasonable,N
[unused0],N
due,N
[unused0],N
diligence,AE
[unused0],N
it,CS
[unused0],N
would,N
[unused0],N
or,N
[unused0],N
should,N
[unused0],N
have,N
[unused0],N
known,N
[unused0],N
or,N
[unused0],N
at,N
[unused0],N
least,N
[unused0],N
suspected,CE
[unused0],N
?,N
-,N
"""",N
[unused0],N
 , 
"""",N
if,AS
[unused0],N
psa,N
[unused0],N
really,N
[unused0],N
meant,N
[unused0],N
nothing,N
[unused0],N
regarding,N
[unused0],N
cancer,AE
",",N
[unused0],N
markov,CS
[unused0],N
should,N
[unused0],N
not,N
[unused0],N
have,N
[unused0],N
seen,N
[unused0],N
differences,N
[unused0],N
in,N
[unused0],N
pathologic,N
[unused0],N
outcomes,CE
",",N
"""",N
[unused0],N
he,N
[unused0],N
said,N
.,N
[unused0],N
 , 
amc,N
[unused0],N
stubs,N
[unused0],N
a,N
-,N
list,N
[unused0],N
brings,N
[unused0],N
advance,N
[unused0],N
ticket,N
[unused0],N
reservations,N
[unused0],N
and,N
[unused0],N
premium,N
[unused0],N
screenings,N
[unused0],N
to,N
[unused0],N
the,N
[unused0],N
table,N
",",N
[unused0],N
but,N
[unused0],N
it,CS
[unused0],N
wouldn't,N
[unused0],N
have,N
[unused0],N
exploded,N
[unused0],N
in,N
[unused0],N
popularity,N
[unused0],N
at,N
[unused0],N
this,N
[unused0],N
feverish,N
[unused0],N
pace,CE
[unused0],N
if,AS
[unused0],N
folks,N
[unused0],N
weren't,N
[unused0],N
bailing,N
[unused0],N
through,N
[unused0],N
the,N
[unused0],N
holes,N
[unused0],N
of,N
[unused0],N
s,AE
.,N
s,N
.,N
[unused0],N
 , 
i,N
[unused0],N
tried,N
[unused0],N
not,N
[unused0],N
to,N
[unused0],N
go,N
[unused0],N
into,N
[unused0],N
the,N
[unused0],N
details,N
[unused0],N
of,N
[unused0],N
prince's,N
[unused0],N
death,N
[unused0],N
since,N
[unused0],N
those,N
[unused0],N
are,N
[unused0],N
still,N
[unused0],N
murky,N
[unused0],N
but,N
[unused0],N
i,N
[unused0],N
can't,N
[unused0],N
believe,N
[unused0],N
that,N
[unused0],N
if,AS
[unused0],N
one,N
[unused0],N
person,N
[unused0],N
in,N
[unused0],N
his,N
[unused0],N
inner,N
[unused0],N
circle,N
[unused0],N
or,N
[unused0],N
one,N
[unused0],N
of,N
[unused0],N
the,N
[unused0],N
medical,N
[unused0],N
professionals,N
[unused0],N
who,N
[unused0],N
treated,N
[unused0],N
the,N
[unused0],N
earlier,N
[unused0],N
near,N
[unused0],N
death,N
[unused0],N
overdose,N
[unused0],N
had,N
[unused0],N
confronted,N
[unused0],N
him,N
[unused0],N
directly,N
[unused0],N
with,N
[unused0],N
his,N
[unused0],N
problem,AE
[unused0],N
he,CS
[unused0],N
would,N
[unused0],N
still,N
[unused0],N
be,N
[unused0],N
alive,N
[unused0],N
and,N
[unused0],N
in,N
[unused0],N
some,N
[unused0],N
sort,N
[unused0],N
of,N
[unused0],N
rehab,CE
.,N
[unused0],N
 , 
now,N
[unused0],N
that,N
[unused0],N
you've,N
[unused0],N
shown,N
[unused0],N
me,N
[unused0],N
what's,N
[unused0],N
going,N
[unused0],N
on,N
[unused0],N
in,N
[unused0],N
the,N
[unused0],N
female,N
[unused0],N
brain,N
",",N
[unused0],N
it,N
[unused0],N
makes,N
[unused0],N
sense,N
!,N
[unused0],N
i,AS
[unused0],N
wish,N
[unused0],N
i,N
[unused0],N
had,N
[unused0],N
known,N
[unused0],N
this,N
[unused0],N
twenty,N
[unused0],N
years,N
[unused0],N
ago,AE
.,N
[unused0],N
 , 
they,AS
[unused0],N
should,N
[unused0],N
have,N
[unused0],N
kept,N
[unused0],N
it,N
[unused0],N
up,AE
!,N
[unused0],N
my,N
[unused0],N
98,N
-,N
year,N
-,N
old,N
[unused0],N
grandmother,N
[unused0],N
used,N
[unused0],N
to,N
[unused0],N
tell,N
[unused0],N
stories,N
[unused0],N
of,N
[unused0],N
moving,N
[unused0],N
to,N
[unused0],N
the,N
[unused0],N
bronx,N
[unused0],N
when,N
[unused0],N
there,N
[unused0],N
were,N
[unused0],N
sheep,N
[unused0],N
grazing,N
[unused0],N
on,N
[unused0],N
the,N
[unused0],N
opposite,N
[unused0],N
side,N
[unused0],N
of,N
[unused0],N
the,N
[unused0],N
boulevard,N
.,N
[unused0],N
 , 
many,N
[unused0],N
of,N
[unused0],N
our,N
[unused0],N
most,N
[unused0],N
successful,N
[unused0],N
and,N
[unused0],N
well,N
-,N
known,N
[unused0],N
people,N
[unused0],N
have,N
[unused0],N
started,N
[unused0],N
out,N
[unused0],N
with,N
[unused0],N
very,N
[unused0],N
poor,N
[unused0],N
prospects,N
-,N
stephen,N
[unused0],N
hawking,N
-,N
[unused0],N
he,AS
[unused0],N
could,N
[unused0],N
have,N
[unused0],N
hung,N
[unused0],N
up,N
[unused0],N
his,N
[unused0],N
scientific,N
[unused0],N
hat,N
[unused0],N
and,N
[unused0],N
given,N
[unused0],N
up,N
[unused0],N
when,N
[unused0],N
he,N
[unused0],N
got,N
[unused0],N
motor,N
[unused0],N
neurons,AE
",",N
[unused0],N
thinking,N
[unused0],N
i'll,N
[unused0],N
live,N
[unused0],N
the,N
[unused0],N
average,N
[unused0],N
35,N
-,N
45,N
[unused0],N
years,N
[unused0],N
that,N
[unused0],N
people,N
[unused0],N
with,N
[unused0],N
mnd,N
[unused0],N
generally,N
[unused0],N
do,N
.,N
[unused0],N
 , 
its,CS
[unused0],N
ratio,N
[unused0],N
could,N
[unused0],N
have,N
[unused0],N
been,N
[unused0],N
even,N
[unused0],N
higher,N
[unused0],N
-,N
[unused0],N
7,N
.,N
6,N
[unused0],N
percent,CE
[unused0],N
-,N
[unused0],N
if,AS
[unused0],N
the,N
[unused0],N
fed,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
counted,N
[unused0],N
5,N
.,N
9,N
[unused0],N
billion,N
[unused0],N
in,N
[unused0],N
preferred,N
[unused0],N
stock,N
[unused0],N
owned,N
[unused0],N
by,N
[unused0],N
the,N
[unused0],N
u,N
.,N
s,AE
.,N
[unused0],N
 , 
his,N
[unused0],N
narrow,N
[unused0],N
loss,N
[unused0],N
in,N
[unused0],N
the,N
[unused0],N
state,N
[unused0],N
in,N
[unused0],N
2016,N
[unused0],N
was,N
[unused0],N
noteworthy,N
[unused0],N
-,N
[unused0],N
had,AS
[unused0],N
he,CS
[unused0],N
won,AE
",",N
[unused0],N
he,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
been,N
[unused0],N
the,N
[unused0],N
first,N
[unused0],N
republican,N
[unused0],N
since,N
[unused0],N
president,N
[unused0],N
richard,N
[unused0],N
m,CE
.,N
[unused0],N
 , 
in,N
[unused0],N
37,N
[unused0],N
of,N
[unused0],N
those,N
[unused0],N
66,N
[unused0],N
cases,N
",",N
[unused0],N
people,AS
[unused0],N
had,N
[unused0],N
refused,N
[unused0],N
a,N
[unused0],N
recommended,N
[unused0],N
treatment,N
[unused0],N
that,N
[unused0],N
could,N
[unused0],N
have,N
[unused0],N
helped,AE
.,N
[unused0],N
 , 
if,AS
[unused0],N
it,N
[unused0],N
were,AE
",",N
[unused0],N
everyone,CS
[unused0],N
might,N
[unused0],N
have,N
[unused0],N
bought,N
[unused0],N
shares,N
[unused0],N
of,N
[unused0],N
indymac,N
[unused0],N
bancorp,CE
[unused0],N
(,N
nyse,N
:,N
[unused0],N
imb,N
),N
[unused0],N
before,N
[unused0],N
it,N
[unused0],N
suspended,N
[unused0],N
its,N
[unused0],N
formerly,N
[unused0],N
significant,N
[unused0],N
dividend,N
.,N
[unused0],N
 , 
ten,N
[unused0],N
years,N
[unused0],N
ago,N
",",N
[unused0],N
almost,N
[unused0],N
to,N
[unused0],N
the,N
[unused0],N
day,N
[unused0],N
(,N
12,N
29,N
2008,N
),N
",",N
[unused0],N
i,N
[unused0],N
posted,N
[unused0],N
my,N
[unused0],N
first,N
[unused0],N
essay,N
[unused0],N
on,N
[unused0],N
this,N
[unused0],N
blog,N
",",N
[unused0],N
reporting,N
[unused0],N
from,N
[unused0],N
a,CS
[unused0],N
self,N
-,N
help,N
[unused0],N
workshop,N
[unused0],N
conducted,N
[unused0],N
by,N
[unused0],N
a,N
[unused0],N
man,N
[unused0],N
who,N
[unused0],N
had,AS
[unused0],N
written,N
",",N
[unused0],N
among,N
[unused0],N
other,N
[unused0],N
works,N
",",N
[unused0],N
a,N
[unused0],N
book,N
[unused0],N
that,N
[unused0],N
would,N
[unused0],N
be,N
[unused0],N
titled,N
[unused0],N
"""",N
get,N
[unused0],N
out,N
[unused0],N
of,N
[unused0],N
those,N
[unused0],N
old,N
[unused0],N
shoes,CE
"""",N
[unused0],N
had,N
[unused0],N
it,N
[unused0],N
been,N
[unused0],N
published,N
[unused0],N
in,N
[unused0],N
english,AE
[unused0],N
(,N
krueger,N
",",N
[unused0],N
2008,N
),N
.,N
[unused0],N
 , 
his,AS
[unused0],N
investors,N
[unused0],N
might,N
[unused0],N
wish,N
[unused0],N
they,N
",",N
[unused0],N
too,N
",",N
[unused0],N
had,N
[unused0],N
sipped,N
[unused0],N
the,N
[unused0],N
waters,N
[unused0],N
of,N
[unused0],N
lethe,AE
.,N
[unused0],N
 , 
"""",N
wish,AS
[unused0],N
we,N
[unused0],N
would,N
[unused0],N
have,N
[unused0],N
gotten,N
[unused0],N
the,N
[unused0],N
seat,AE
",",N
"""",N
[unused0],N
trump,N
[unused0],N
said,N
.,N
[unused0],N
 , 
they,CS
[unused0],N
didn't,N
[unused0],N
have,N
[unused0],N
to,N
[unused0],N
elevate,N
[unused0],N
marriage,N
[unused0],N
at,N
[unused0],N
the,N
[unused0],N
expense,N
[unused0],N
of,N
[unused0],N
non,N
-,N
marriage,N
[unused0],N
in,N
[unused0],N
this,N
[unused0],N
way,N
",",N
[unused0],N
and,N
[unused0],N
they,N
[unused0],N
would,N
[unused0],N
probably,N
[unused0],N
have,N
[unused0],N
not,N
[unused0],N
drawn,N
[unused0],N
criticism,CE
[unused0],N
if,AS
[unused0],N
they,N
[unused0],N
had,N
[unused0],N
simply,N
[unused0],N
used,N
[unused0],N
more,N
[unused0],N
care,N
[unused0],N
with,N
[unused0],N
language,N
",",N
[unused0],N
especially,N
[unused0],N
in,N
[unused0],N
that,N
[unused0],N
last,N
[unused0],N
paragraph,AE
.,N
[unused0],N
 , 
it,CS
[unused0],N
would,N
[unused0],N
be,N
[unused0],N
far,N
[unused0],N
better,CE
[unused0],N
if,AS
[unused0],N
it,N
[unused0],N
were,N
[unused0],N
much,N
[unused0],N
further,N
[unused0],N
from,N
[unused0],N
the,N
[unused0],N
danger,N
[unused0],N
zone,AE
",",N
[unused0],N
especially,N
[unused0],N
on,N
[unused0],N
inflation,N
.,N
[unused0],N
 , 
mr,N
.,N
[unused0],N
kingston,N
[unused0],N
said,N
[unused0],N
if,AS
[unused0],N
he,N
[unused0],N
had,N
[unused0],N
his,N
[unused0],N
